No,Category,Subcategory,Brand,Product_Name,Price_VND,Reviews,Rating,Fragrance_Type,Claim,Platform,Brand_Origin,Price_Tier,Brand_Status,Product_Category
,Affordable Premium,1,0.01,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Premium,9,0.09,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Fragrance Note,Mentions,% of Total,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Fresh / Clean,12,0.08955223881,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Herbal,1,0.007462686567,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Floral,39,0.2910447761,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Fruity,26,0.1940298507,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Sweet / Gourmand,30,0.223880597,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Citrus,9,0.0671641791,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Woody,13,0.09701492537,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Oud,0,0,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Spa-inspired,1,0.007462686567,nan,,,,nan,,nan,nan,nan,nan,Body Mist
,Powdery,3,0.0223880597,nan,,,,nan,,nan,nan,nan,nan,Body Mist
1.0,Fine Fragrance,EDP,Jean Paul Gaultier,Le Male Le Parfum (Decant / Sample),355000.0,254.0,4.7,Woody / Sweet / Gourmand,Iconic charisma of a leader,Tiktok shop,International,Premium,Established,EDP
2.0,Fine Fragrance,EDP,A:MOUR,A:MOUR Bad Boy Eau de Parfum 30ml,149000.0,393.0,4.6,Woody,"Charismatic, bold, masculine",Tiktok shop,Local,Mass,Emerging,EDP
3.0,Fine Fragrance,EDP,Gentle Men,Gentle Men Eau de Parfume 100ml,1150000.0,66.0,4.9,Woody / Citrus,Sophisticated masculine scent with confidence and charisma.,Tiktok shop,Local,Affordable Premium,Established,EDP
4.0,Fine Fragrance,EDP,BLVNC,"BLVNC Tea Eau de Parfum, 9 ml",235000.0,309.0,4.6,Floral / Citrus,"4 to 6 hours on the skin; best for school, office wear, hot days, and daytime activities.",Tiktok shop,Local,Affordable Premium,Emerging,EDP
5.0,Fine Fragrance,EDP,BLVNC,"BLVNC Strawberry Milk Eau de Parfum, 8.8 ml",235000.0,309.0,4.6,Sweet / Gourmand / Floral,"Bounded Longevity; a soft, sweet, and feminine everyday fragrance",Tiktok shop,Local,Affordable Premium,Emerging,EDP
6.0,Fine Fragrance,EDP,BLVNC,"BLVNC Genmaicha Milk Tea Eau de Parfum, 8.8ml",235000.0,309.0,4.6,Sweet / Gourmand / Herbal, 4 to 6 hours of skin retention;  unisex fragrance suitable for both men and women who prefer gentle,Tiktok shop,Local,Affordable Premium,Emerging,EDP
7.0,Fine Fragrance,EDP,BLVNC,BLVNC Orange Eau de Parfum (8.8ml),235000.0,309.0,4.6,Fruity / Sweet / Gourmand,4 to 6 hours of skin retention; sweet orange creamsicle trail,Tiktok shop,Local,Affordable Premium,Emerging,EDP
8.0,Fine Fragrance,EDP,BLVNC,BLVNC Coffee Eau de Parfum (8.8ml),235000.0,309.0,4.6,Woody / Sweet / Gourmand," A warm, unisex fragrance suited for individuals who prefer cozy, deep, and distinctively bold coffee-inspired scent profiles.",Tiktok shop,Local,Affordable Premium,Emerging,EDP
9.0,Fine Fragrance,EDP,Mykonos,Mykonos Caramel Fudge Cookie Eau de Parfum,790000.0,326.0,4.7,Sweet / Gourmand,"Lasts from 3 to 5 hours on skin; Suitable for evening outings, dates, coffee dates, cool weather days or air-conditioned rooms.",Tiktok shop,International,Premium,Emerging,EDP
10.0,Fine Fragrance,EDP,Thie,Thie Anna Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Fresh / Clean," 4 to 6 hours of steady scent retention on the skin;  Ideal for daytime wear, casual school or office routines, and convenient on-the-go touch-ups throughout the day",Tiktok shop,Local,Mass,Emerging,EDP
11.0,Fine Fragrance,EDP,Thie,Thie So Sexy Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Sweet / Gourmand,"An affordable, high-quality domestic travel-size perfume option; Provides a reliable 4 to 6 hours of personal wear depending on skin chemistry",Tiktok shop,Local,Mass,Emerging,EDP
12.0,Fine Fragrance,EDP,Thie,Thie Paper Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Citrus,Features clean citrus and airy musk notes to deliver a bright and refreshing sensory routine,Tiktok shop,Local,Mass,Emerging,EDP
13.0,Fine Fragrance,EDP,Thie,Thie Bad Girl Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Sweet / Gourmand,"An alluring, sweet floral-woody fragrance designed to highlight your bold style",Tiktok shop,Local,Mass,Emerging,EDP
14.0,Fine Fragrance,EDP,Thie,Thie Hera Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Fruity,Provides a reliable 4 to 6 hours of personal wear depending on skin type; Features clean green tea and sweet honey accords to deliver a comforting sensory routine,Tiktok shop,Local,Mass,Emerging,EDP
15.0,Fine Fragrance,EDP,Thie,Thie Babe Girl Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Fruity / Sweet / Gourmand,"Features sweet berry and warm vanilla accords to deliver a comforting sensory routine; A youthful, delightful floral-fruity fragrance designed to complement a sweet and cheerful style",Tiktok shop,Local,Mass,Emerging,EDP
16.0,Fine Fragrance,EDP,Thie,Thie Diamond Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Citrus,"Features transparent lotus and crisp citrus chords to offer a pleasant sensory experience; A refined, refreshing floral-aquatic fragrance designed to complement an elegant and modern style.",Tiktok shop,Local,Mass,Emerging,EDP
17.0,Fine Fragrance,EDP,Thie,Thie The Clouds Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Powdery,"Features powdery cotton and warm sandalwood accords to deliver a comforting sensory routine;  An airy, cozy fragrance designed to effortlessly complement a clean, minimal style",Tiktok shop,Local,Mass,Emerging,EDP
18.0,Fine Fragrance,EDP,Thie,Thie Hades Eau de Parfum (10ml),99000.0,26500.0,4.7,Woody / Sweet / Gourmand,"4 to 6 hours of personal wear depending on skin chemistry; A deep, charismatic spicy-woody fragrance blend designed to complement a bold and elegant style",Tiktok shop,Local,Mass,Emerging,EDP
19.0,Fine Fragrance,EDP,Thie,Thie Baby Boo Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Powdery,"Features comforting baby powder and warm vanilla accords to deliver a relaxing sensory routine; A delicate, powdery floral fragrance designed to effortlessly complement a sweet and gentle style",Tiktok shop,Local,Mass,Emerging,EDP
20.0,Fine Fragrance,EDP,Thie,Thie In The Club Woman Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Fruity,"Features bright citrus and rich floral accords to deliver an elegant sensory experience; A warm, sophisticated fruity-floral blend designed to effortlessly complement a modern feminine style",Tiktok shop,Local,Mass,Emerging,EDP
21.0,Fine Fragrance,EDP,Thie,Thie Ares Eau de Parfum (10ml),99000.0,26500.0,4.7,Woody / Citrus,"Features bright citrus and rich sandalwood accords to deliver a refreshing sensory routine; A modern, vibrant citrus-woody fragrance blend designed to effortlessly complement an outstanding style",Tiktok shop,Local,Mass,Emerging,EDP
22.0,Fine Fragrance,EDP,Thie,Thie So Hot Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Fruity,"Features warm coffee and rich floral accords to deliver an elegant sensory experience; A warm, sophisticated floral-gourmand blend designed to effortlessly complement a bold feminine style",Tiktok shop,Local,Mass,Emerging,EDP
23.0,Fine Fragrance,EDP,Thie,Thie Fairy Tale Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Fruity,"Features clean jasmine and warm amber accords to deliver an elegant sensory routine; A sweet, sophisticated fruity-floral blend designed to effortlessly complement an attractive personal style",Tiktok shop,Local,Mass,Emerging,EDP
24.0,Fine Fragrance,EDP,Thie,Thie Good Boy Eau de Parfum (10ml),99000.0,26500.0,4.7,Floral / Citrus,"Features bright citrus and clean aquatic accords to deliver a refreshing daily sensory routine; A vibrant, clean citrus-aquatic fragrance blend designed to effortlessly complement a modern masculine style",Tiktok shop,Local,Mass,Emerging,EDP
25.0,Fine Fragrance,EDP,Thie,Thie Zeus Eau de Parfum (10ml),99000.0,26500.0,4.7,Woody / Citrus,"Features crisp mint and warm tonka bean accords to deliver a refreshing daily sensory routine; A vibrant, modern aromatic-woody fragrance blend designed to effortlessly complement a charismatic masculine style",Tiktok shop,Local,Mass,Emerging,EDP
26.0,Fine Fragrance,EDP,Prada,Prada Paradoxe Eau De Parfum for Women,2100000.0,0.0,,Floral / Powdery,A feminine floral fragrance invitation to explore multidimensionality,Tiki,International,Premium,Established,EDP
27.0,Fine Fragrance,EDP,Versace,Bright Crystal Parfum for Women (50ml),2350000.0,0.0,,Floral,"A sensual, elegant, and highly feminine fragrance embodying a strong and confident woman, leaving a fresh, vibrant trail that lingers beautifully throughout the day.",Tiki,International,Premium,Established,EDP
28.0,Fine Fragrance,EDP,Versace,Bright Crystal Absolu Eau de Parfum (50ml),1999000.0,6.0,5.0,Fruity," An intensified, ultra-long-lasting version of the classic scent with vibrant fruity notes.",Tiki,International,Premium,Established,EDP
29.0,Fine Fragrance,EDP,Bath & Body Works,A Thousand Wishes EDP Rollerball + Lip Shade Set (8 mL),450000.0,0.0,,Sweet / Gourmand,"A sweet, warm celebration scent designed to feel lively, pleasant, and full of joy.",Bath&bodyworks,International,Affordable Premium,Established,EDP
30.0,Fine Fragrance,EDP,Bath & Body Works,Inner Angel Mini Perfume Spray (7 ml),500000.0,0.0,,Sweet / Gourmand,Relaxing after a long day with a sweet and subtly spicy cocktail aroma.,Bath&bodyworks,International,Affordable Premium,Established,EDP
31.0,Fine Fragrance,EDP,d'Annam,White Rice Eau de Parfum (50ml),4070000.0,89.0,5.0,Powdery, A tribute to Vietnam's cultural symbol of livelihood featuring a subtly sweet aroma harmonizing gentle softness with the rice grain's nuttiness.,d'Annam,Local,Premium,Emerging,EDP
32.0,Fine Fragrance,EDP,d'Annam,Vietnamese Coffee Eau de Parfum (50ml),4070000.0,42.0,5.0,Sweet / Gourmand,"Honors Vietnam’s delightful brew with a bold, caramel-chocolate richness and a pronounced bitterness that harmonizes exquisitely with creamy condensed milk.",d'Annam,Local,Premium,Emerging,EDP
33.0,Fine Fragrance,EDP,d'Annam,Matcha Soft Serve Eau de Parfum (50ml),4070000.0,31.0,5.0,Sweet / Gourmand,"Inspired by a poetic haiku to bring a cooling, creamy, and authentic matcha ice cream experience to contrast the summer heat.",d'Annam,Local,Premium,Emerging,EDP
34.0,Fine Fragrance,EDP,d'Annam,Strawberry Mochi Eau de Parfum (50ml),4070000.0,14.0,5.0,Sweet / Gourmand / Fruity,"Inspired by the bright sun and the comforting aroma of rice to create a delicate, fruity-sweet traditional dessert experience.",d'Annam,Local,Premium,Emerging,EDP
35.0,Fine Fragrance,EDP,d'Annam,Mango Sticky Rice Eau de Parfum (50ml),4070000.0,30.0,4.0,Sweet / Gourmand / Fruity,"Captures the rich, comforting essence of the classic tropical dessert with a sweet and creamy profile.",d'Annam,Local,Premium,Emerging,EDP
36.0,Fine Fragrance,EDP,Giorgio Armani,Acqua Di Giò Profumo EDP (100ml),270000.0,10.0,4.9,Fresh / Clean,"A deeply masculine, sophisticated fragrance blending fresh aquatic accords with the rich, dark warmth of volcanic incense.",Lazada,International,Premium,Established,EDP
37.0,Fine Fragrance,EDP,Creed,Aventus Eau de Parfum (10ml),240000.0,2.0,5.0,Woody,"An elegant, sophisticated, and captivating fragrance celebrating strength, power, and success.",Lazada,International,Premium,Established,EDP
38.0,Fine Fragrance,EDP,Lattafa,Bade'e Al Oud Honor & Glory EDP (100ml),989000.0,7.0,4.3,Sweet / Gourmand,"An opulent, creamy, and warm oriental gourmand experience highlighting decadent tropical fruits layered over luxurious woods.",Lazada,International,Premium,Established,EDP
39.0,Fine Fragrance,EDP,Lattafa,Bade'e Al Oud Oud for Glory EDP (100ml),969000.0,7.0,4.3,Oud,"A rich, prestigious Middle Eastern signature scent featuring dark wood, spicy accents, and heavy smokiness; widely celebrated as a powerful alternative to Initio Oud for Greatness.",Lazada,International,Premium,Established,EDP
40.0,Fine Fragrance,EDP,Lattafa,Bade'e Al Oud Amethyst EDP (100ml),969000.0,7.0,4.3,Floral,"A luxurious and sensual blend of premium roses and warm amber-oud base notes, celebrated as an exceptional alternative to Initio Atomic Rose.",Lazada,International,Premium,Established,EDP
41.0,Fine Fragrance,EDP,Azzaro,The Most Wanted EDP Intense (10ml decant ),275000.0,50.0,5.0,Sweet / Gourmand,"A bold, captivating, and highly seductive masculine scent combining fiery spices with decadent, sweet toffee accords.",Lazada,International,Premium,Established,EDP
42.0,Fine Fragrance,EDP,Afnan,9PM Eau de Parfum (10ml ),441000.0,26.0,5.0,Sweet / Gourmand," A vibrant, energetic, and sweet evening scent designed for nightlife, widely celebrated as a powerful alternative to Jean Paul Gaultier Ultra Male",Lazada,International,Premium,Established,EDP
43.0,Fine Fragrance,EDP,Dior,Sauvage Eau de Parfum (100ml ),2700000.0,123.0,4.9,Fresh / Clean,"A powerful, raw, and noble composition blending crisp desert freshness with sensual, smoky vanilla facets.",Lazada,International,Premium,Established,EDP
44.0,Fine Fragrance,EDP,Gucci,Flora Gorgeous Gardenia Eau de Parfum (100ml ),2795000.0,101.0,5.0,Floral,"A joyful, intensely feminine floral signature built around the white gardenia flower and layered with a subtle brown sugar sweetness.",Lazada,International,Premium,Established,EDP
45.0,Fine Fragrance,EDP,YSL,Libre Eau de Parfum (100ml ),2600000.0,79.0,5.0,Floral,A grand floral fragrance combining the sensuality of Moroccan orange blossom with the aromatic freshness of French lavender.,Lazada,International,Premium,Established,EDP
46.0,Fine Fragrance,EDP,Lancôme,Miracle Eau de Parfum (5ml ),500000.0,185.0,5.0,Floral," A joyful, bright floral fragrance with a vibrant spicy heart, symbolizing a celebration of life and miracles.",Lazada,International,Premium,Established,EDP
47.0,Fine Fragrance,EDP,Tom Ford,Lost Cherry Eau de Parfum (7.5ml Mini Splash Variant),610000.0,18.0,4.6,Sweet / Gourmand,"A full-bodied journey into the once-forbidden scent of rich, dark cherry flesh contrasted with a teasing touch of bitter almond.",Lazada,International,Premium,Established,EDP
48.0,Fine Fragrance,EDP,Lattafa,Asad Elixir Eau de Parfum (100ml),1340000.0,28.0,4.6,Woody,"Seductive, strong, and confident scent delivering an intense, spicy, and long-lasting metallic woody aroma.",Lazada,International,Premium,Established,EDP
49.0,Fine Fragrance,EDP,Lattafa,Asad Bourbon Eau de Parfum (100ml),1340000.0,14.0,4.6,Woody,"Masculine, attractive, and sweet evening scent delivering a rich, long-lasting warm woody trail.",Lazada,International,Premium,Established,EDP
50.0,Fine Fragrance,EDP,YSL,Y Eau de Parfum (100ml),2760000.0,81.0,5.0,Fresh / Clean,"Masculine, strong, and attractive scent delivering a deeply fresh fougère profile with long-lasting wood and intense amber undertones.",Lazada,International,Premium,Established,EDP
51.0,Fine Fragrance,EDP,Lilith & Eve,"Goddess Angel Eau De Parfum (30ml, Pure Jasmine Flower)",192720.0,2000.0,4.8,Floral,Sweet fragrance with long-lasting perfume oil scent for the body up to 5 hours.,Shopee,International,Mass,Emerging,EDP
52.0,Fine Fragrance,EDP,Lilith & Eve,Garden of Eden Eau De Parfum (30ml),360360.0,2000.0,4.8,Fruity, Fresh and sweet fruity-floral fragrance profile featuring a long-lasting formulation that wears for up to 5 hours.,Shopee,International,Mass,Emerging,EDP
53.0,Fine Fragrance,EDP,Lilith & Eve,Forbidden Fruit Eau De Parfum (30ml),360360.0,2000.0,4.8,Fruity,Seductive and sweet woody-fruity profile featuring a brilliant micro-shimmer glitter effect and up to 5 hours of wear.,Shopee,International,Mass,Emerging,EDP
54.0,Fine Fragrance,EDP,Lilith & Eve,Dream of Heaven Eau De Parfum (30ml),360360.0,2000.0,4.8,Fresh / Clean,"Elegant, clean, and sweet floral-citrus scent profile featuring a prominent glitter shimmer finish and up to 5 hours of wear.",Shopee,International,Mass,Emerging,EDP
55.0,Fine Fragrance,EDP,Lilith & Eve,Fallen Angel Eau De Parfum (30ml),360360.0,2000.0,4.8,Woody,Bold and sweet woody-oriental profile featuring a brilliant micro-shimmer glitter effect and up to 5 hours of wear.,Shopee,International,Mass,Emerging,EDP
56.0,Fine Fragrance,EDP,Charme,Guility (100ml),284760.0,382.0,4.9,Floral,"Elegant, gentle floral-fruity profile inspired by the style of Gucci Guilty with long-lasting scent performance for 7 to 12 hours.",Shopee,Local,Mass,Established,EDP
57.0,Fine Fragrance,EDP,Charme,Guility Men (100ml - New Design),402360.0,382.0,4.9,Woody,"Elegant, gentle woody floral-fruity profile inspired by the style of Gucci Guilty Pour Homme with long-lasting scent performance for 8 to 12 hours.",Shopee,Local,Mass,Established,EDP
58.0,Fine Fragrance,EDP,Luxury,"Pourhome EDP men's perfume, 10ml decant",299000.0,276.0,4.9,Fresh / Clean," Offers a long-lasting, captivating, and powerful fresh-aquatic male fragrance profile inspired by the style of Silver Mountain Water.",Shopee,Local,Mass,Established,EDP
59.0,Fine Fragrance,EDP,LACONIC,Black Eau De Parfum (120ml),115000.0,543.0,4.9,Woody,"Bold, masculine, and deeply mysterious scent designed for long-lasting performance and strong projection.",Shopee,Local,Mass,Established,EDP
60.0,Fine Fragrance,EDP,LACONIC,Team Eau De Parfum (120ml),99000.0,543.0,4.9,Fresh / Clean,"Fresh, dynamic, and energetic sporty masculine aroma designed to deliver everyday confidence and long-lasting freshness.",Shopee,Local,Mass,Established,EDP
61.0,Fine Fragrance,EDP,Le Labo,Another 13 Eau de Parfum (10ml decant variant),88000.0,538.0,5.0,Fresh / Clean,"An elegant, sophisticated, and outstanding unisex scent composing a clean, hypnotic molecular skin aroma with a unique clean-sheet freshness.",Shopee,International,Premium,Established,EDP
62.0,Fine Fragrance,EDP,Le Clapotis,Sau Vát Eau de Parfum (20ml travel),238000.0,1300.0,4.7,Fresh / Clean,"Formulated as a long-lasting, highly projecting, strong masculine scent inspired directly by the freshness profile of Dior Sauvage.",Shopee,Local,Mass,Emerging,EDP
63.0,Fine Fragrance,EDP,Narciso Rodriguez,Pure Musc For Her Eau de Parfum (100ml ),717120.0,444.0,4.9,Powdery,"An elegant, captivating, and sophisticated white floral signature built around a clean, velvety heart of signature musk.",Shopee,International,Premium,Established,EDP
